,primary,am,ur,psych,infreq,freq_no_cst,freq_cst,rm,sex,age,iter_num
0,0.0012800411130052822,1.3101281977066964e-05,9.89927013146063e-05,0.03741726756784462,0.02388238103785837,0.019065446306198112,0.00023297026316148922,1.1389332446668385e-06,male,21,403
0,0.0012800411130052822,1.3101281977066964e-05,9.790564446759481e-05,0.03695077356154376,0.023697651505024016,0.0187752168996575,0.0002317547063441102,1.1229726589102176e-06,male,27,403
0,0.0012508861635767453,1.280287967607086e-05,9.628682556643553e-05,0.03641193957116939,0.023312222223149007,0.018459971221510618,0.00022746684747756407,1.104004861318961e-06,male,32,403
0,0.0012092362358216923,1.2376590674647857e-05,9.260809162340373e-05,0.03501881730046994,0.022501353126612826,0.01767314892544918,0.00021964635434461164,1.0591114861187166e-06,male,42,403
0,0.001275498539643835,2.9704706805970474e-05,4.354346167909003e-05,0.03331560953879379,0.013824156064473838,0.01984598727008234,0.0002508589223777312,1.5985857712457147e-05,female,21,403
0,0.001275498539643835,2.9704706805970474e-05,4.3142293284202115e-05,0.03296119117661567,0.013760524119402675,0.019550381821722505,0.00024953056486060255,1.576699648675212e-05,female,27,403
0,0.0012464470544675651,2.9028135392819298e-05,4.2353536008919574e-05,0.03243052287434999,0.013501255830662036,0.01922405532512846,0.00024498752269961146,1.5502346990658542e-05,female,32,403
0,0.00120494493278718,2.8061604802603342e-05,4.077962131221171e-05,0.031231808395243345,0.013038877188394507,0.018449924015440485,0.00023657815406677484,1.4900249701601853e-05,female,42,403
0,0.0006578742139472125,5.38241186906778e-06,7.546373580886703e-05,0.02609326660732985,0.013623591277671446,0.007328272192600289,8.953235054880729e-05,1.5465171554961527e-06,male,21,404
0,0.0006578742139472125,5.38241186906778e-06,7.465582604415064e-05,0.025748310183190445,0.013510037481118243,0.0072158341676505835,8.905558508895287e-05,1.5277050002703894e-06,male,27,404
0,0.0006428900941067663,5.259818974002243e-06,7.344481763510151e-05,0.02540836099361661,0.013297207709023963,0.007093394785750134,8.741653163117302e-05,1.5055930729264845e-06,male,32,404
0,0.0006214842086204143,5.084686266765766e-06,7.06740647366484e-05,0.024446706355562814,0.012832516949179305,0.006788060291594094,8.440988789791464e-05,1.4509161457745064e-06,male,42,404
0,0.0006490657105979889,1.1246766516098231e-05,0.00015182242083089235,0.017679413128494862,0.0068923052680624035,0.007322283904068645,9.138535432414737e-05,5.2508142181225465e-06,female,21,404
0,0.0006490657105979889,1.1246766516098231e-05,0.00015043184413816952,0.017543912083818693,0.006869726547659215,0.007213124577604679,9.091118736547383e-05,5.187786200062742e-06,female,27,404
0,0.0006342822182741735,1.099060372126302e-05,0.0001476671984164806,0.01722125204943263,0.006731932391330322,0.0070926634100783505,8.92471314980661e-05,5.112958553773478e-06,female,32,404
0,0.0006131629435258657,1.0624656871498437e-05,0.00014217166118908825,0.016596624558107148,0.006502434066033697,0.006806917170188763,8.618474136753773e-05,4.93066978873217e-06,female,42,404
0,0.0009148841974609301,5.652429945851162e-06,6.031716792565271e-05,0.015079407730239316,0.011034801776976142,0.00853498130178123,0.00010982831465549245,4.634844198979722e-06,male,21,405
0,0.0009148841974609301,5.652429945851162e-06,5.975041669375835e-05,0.014932079387006645,0.010970841654451884,0.008412640240319777,0.0001094607981653717,4.527062707165478e-06,male,27,405
0,0.0008940462710545532,5.523686964438066e-06,5.871750832443914e-05,0.014692109234287149,0.010773589607171372,0.00827615192962474,0.00010725128533225161,4.465382922545053e-06,male,32,405
0,0.0008642778047597291,5.339768419562215e-06,5.653347642013048e-05,0.01415129180286235,0.010402392900442864,0.007937742476776833,0.00010359006015190873,4.282339212495656e-06,male,42,405
0,0.0009141827320905821,2.2070112712893544e-05,6.379199466785145e-05,0.013297721187189724,0.006798802865024712,0.008832241403691914,0.00010850208120923633,2.1268452603870778e-05,female,21,405
0,0.0009141827320905821,2.2070112712893544e-05,6.323002099894225e-05,0.013195361777059253,0.006779388312571326,0.00870746184254816,0.00010816289111940158,2.077837262090982e-05,female,27,405
0,0.0008933607826611871,2.1567431186894883e-05,6.207434423730681e-05,0.012953220548249385,0.006640807192025261,0.008566193050268263,0.00010597855841797962,2.0502416890049193e-05,female,32,405
0,0.0008636151406191943,2.0849314721182512e-05,5.979085117379393e-05,0.012485076210112144,0.006414716121091204,0.0082303106246145,0.00010236735348525954,1.97259763041875e-05,female,42,405
0,0.0005395539574126695,3.872146091080508e-06,5.9516353032460095e-05,0.02460967817224651,0.013855579821663584,0.0050462787031431205,6.909205633962954e-05,1.0332718820752496e-05,male,21,406
0,0.0005395539574126695,3.872146091080508e-06,5.894945669144415e-05,0.024340205179854305,0.01374972428388883,0.004970106147296571,6.872437309093896e-05,1.0154276036861403e-05,male,27,406
0,0.0005272647674932918,3.7839518742554645e-06,5.797766838246197e-05,0.02398708219258477,0.01352492516910648,0.004887559494393681,6.745930021781249e-05,1.0086775968033594e-05,male,32,406
0,0.0005097087818941811,3.6579601359339727e-06,5.585000323369207e-05,0.023113030577683723,0.013054686692567909,0.004681348901682426,6.513910385032305e-05,9.730805322727681e-06,male,42,406
0,0.0005384867489215776,1.3707028820143723e-05,0.00015921640137280142,0.018784347441961016,0.007629075643624413,0.005253494648379696,6.62131198927356e-05,3.5778969839134656e-05,female,21,406
0,0.0005384867489215776,1.3707028820143723e-05,0.00015796430280157173,0.0186626086392577,0.007603843782216811,0.005175983142719499,6.588674287456592e-05,3.516670387424198e-05,female,27,406
0,0.0005262218663539494,1.3394829682157801e-05,0.00015501216546064627,0.018313492988450558,0.007451542410105215,0.005090081303711873,6.466505266805997e-05,3.4933809695071624e-05,female,32,406
0,0.000508700605543052,1.2948830913606489e-05,0.0001493593166709236,0.017662307693577427,0.007197486654123676,0.004886150761708306,6.244806750867044e-05,3.37140111651091e-05,female,42,406
0,0.0009207635542050693,1.2610670950002713e-05,0.00010768948960526641,0.020067722178151157,0.030250574917558545,0.018772480279269237,0.00023646537694916472,1.4464946236819508e-06,male,21,407
0,0.0009207635542050693,1.2610670950002713e-05,0.00010662851515596668,0.019841390164013997,0.030039052485313536,0.018498464198118524,0.00023564704021964274,1.4123128362928256e-06,male,27,407
0,0.0008997917162025678,1.2323443086716317e-05,0.00010484398869546594,0.019549568167261458,0.029530570284958126,0.01819605505513035,0.00023091465310426138,1.396852308525665e-06,male,32,407
0,0.0008698319476275653,1.1913117567735752e-05,0.00010094893777045846,0.018827810970310173,0.02850680352883753,0.017445641659157005,0.00022302878612682787,1.3457156747276701e-06,male,42,407
0,0.0009180092783878653,3.2403572259095065e-05,0.00016707071603140692,0.015605261025312586,0.016657879283827014,0.019078764866127803,0.00022622992738025865,1.8391839496984746e-05,female,21,407
0,0.0009180092783878653,3.2403572259095065e-05,0.00016560619880988224,0.015491545113161824,0.016609252278544904,0.01880723047574295,0.00022551551935094018,1.7960438074524072e-05,female,27,407
0,0.0008971001733486624,3.166552994082934e-05,0.00016257936821390817,0.015205558956610618,0.01627069631984871,0.01850178545303189,0.00022096780366717765,1.776424013238978e-05,female,32,407
0,0.0008672300232926578,3.061118377187831e-05,0.00015660154905584032,0.014659552532308568,0.015716637299104858,0.0177745342472287,0.00021343759966198093,1.712610791862729e-05,female,42,407
0,0.0004814221505870112,4.085702844755015e-06,0.00010399443394029756,0.009140198906474713,0.01341724727962898,0.0074213932852415145,8.904541893362328e-05,3.982768966084742e-06,male,21,408
0,0.0004814221505870112,4.085702844755015e-06,0.00010309209912759328,0.009070336767385011,0.013339045528662715,0.007316714721345858,8.876602335761876e-05,3.951965799709614e-06,male,27,408
0,0.00047045700399012705,3.992644537011137e-06,0.00010129842886597609,0.008913223639066237,0.013099602141214925,0.007198014695107007,8.695759579101737e-05,3.889582861589916e-06,male,32,408
0,0.00045479250885172105,3.859704097377026e-06,9.759270456364215e-05,0.008594110632484905,0.012648210602004316,0.006906076017912972,8.399130291637726e-05,3.7568197847223153e-06,male,42,408
0,0.00048116380445568306,5.556219766152944e-06,0.00013539842985449483,0.008159414593936298,0.007359222726441306,0.007623983465603617,9.025468651929216e-05,1.4198483655647628e-05,female,21,408
0,0.00048116380445568306,5.556219766152944e-06,0.00013431093315433105,0.008114938210632716,0.007340622865810364,0.007518868737780561,8.998478214937466e-05,1.4091043076123256e-05,female,27,408
0,0.00047020454209823257,5.429668122889156e-06,0.00013182339688814443,0.00795895659641,0.007188373918077456,0.007397616534602602,8.815642189794369e-05,1.3869075253758388e-05,female,32,408
0,0.0004545484530161605,5.248880061083746e-06,0.00012702428747763842,0.0076792983275207356,0.006943894644182993,0.007109773838860256,8.515379195700155e-05,1.3396576090181688e-05,female,42,408
0,0.0008873992075072764,7.097050097878976e-06,0.00011938494500973829,0.023841169151197404,0.020600596395711476,0.018518724269048215,0.0002188442488041034,4.089824335938028e-06,male,21,409
0,0.0008873992075072764,7.097050097878976e-06,0.00011815986834570313,0.023545235880945294,0.02046214494231798,0.018253057315578927,0.0002181156174346924,3.995556461996511e-06,male,27,409
0,0.0008671872949718612,6.935403620595399e-06,0.00011617938370763502,0.02321543609854748,0.020110818751058933,0.017956915167480474,0.00021370955990615483,3.963764545097421e-06,male,32,409
0,0.0008383131342069822,6.704480081618859e-06,0.00011181604091310835,0.022342798648361382,0.0194144617635469,0.017222355937994788,0.0002064146105132241,3.8023401828702394e-06,male,42,409
0,0.0008847702935562035,2.5205241014993614e-05,5.6258365016234255e-05,0.018644385044434032,0.011293091472290358,0.019349593064651803,0.00022431655857602716,3.3084652590574865e-05,female,21,409
0,0.0008847702935562035,2.5205241014993614e-05,5.5728104821631375e-05,0.01847746599626622,0.011262117204188949,0.01907513571998201,0.00022359761952795373,3.232730489065345e-05,female,27,409
0,0.000864618258670433,2.4631152011398313e-05,5.471956879891286e-05,0.018146741724823313,0.011030744011744689,0.018765488606729244,0.00021909819426851795,3.207534784977008e-05,female,32,409
0,0.0008358296374050469,2.381102486340503e-05,5.2689310421351015e-05,0.01747927029654621,0.010655328432696379,0.018028708949609187,0.0002116305908394685,3.084588049181007e-05,female,42,409
0,0.0008820008280243143,1.5127584613679994e-05,5.1138572212934923e-05,0.03206955739271566,0.019929897927333906,0.014162388659674324,0.0001714965003326216,2.0913194657002256e-06,male,21,410
0,0.0008820008280243143,1.5127584613679994e-05,5.060526021795556e-05,0.031685105721493446,0.019782428402609298,0.013948819345410217,0.00017062785879737647,2.055477145416385e-06,male,27,410
0,0.0008619118720714827,1.4783030083433485e-05,4.976170829125567e-05,0.03122614678413097,0.01945474993994801,0.013717240577568424,0.00016744747761533043,2.0418564096515005e-06,male,32,410
0,0.0008332133635674377,1.4290809325938476e-05,4.788417081345604e-05,0.03005427394671178,0.01877906603222091,0.013138859850104772,0.00016169374486725048,1.970724511594909e-06,male,42,410
0,0.0008866910474993513,4.779647283844277e-05,0.0002847541632709018,0.02493436903117836,0.010795435700987689,0.014598793452701923,0.00017556725806073766,1.2807504842969523e-05,female,21,410
0,0.0008866910474993513,4.779647283844277e-05,0.0002820163043692539,0.02473394135593773,0.01076175062667354,0.014384034487269787,0.00017469818039428636,1.2590204746060578e-05,female,27,410
0,0.0008664952644218171,4.67078330015585e-05,0.0002768864896991607,0.024276710866640856,0.010544361732063879,0.014145737923733161,0.0001714622316184122,1.2507145456067784e-05,female,32,410
0,0.0008376441457396257,4.515263323458097e-05,0.00026653371998283285,0.023387450961875306,0.010185070641555253,0.013579894168903352,0.00016558339054358523,1.2074658029355794e-05,female,42,410
0,0.0005581711258100392,1.1421620336425153e-05,0.00012955156560124322,0.022118884925220152,0.022576481874016084,0.01697522318148108,0.0002100087372189122,7.346408026224565e-06,male,21,411
0,0.0005581711258100392,1.1421620336425153e-05,0.00012817423197844044,0.021870601128243107,0.02240937182131831,0.016718828274452025,0.00020892997786652994,7.236489457522353e-06,male,27,411
0,0.0005454579006017845,1.1161474970844972e-05,0.00012603895715341135,0.021537091491907766,0.022038231191061197,0.01643959370093529,0.00020504917215382522,7.1059922779554465e-06,male,32,411
0,0.0005272961503042778,1.0789838734301853e-05,0.00012125604399785945,0.020727455840503593,0.02127281159575958,0.015743334092610566,0.00019800152474421735,6.8405739900842155e-06,male,42,411
0,0.0005543737527591852,2.2083406322599927e-05,0.00026690018191471434,0.017469478323383393,0.012671586996488899,0.01746973263738879,0.00020695453372435434,5.4998414992400725e-05,female,21,411
0,0.0005543737527591852,2.2083406322599927e-05,0.00026430888307777577,0.017339194628949915,0.012630863661112294,0.017212070078672294,0.00020594879260338645,5.418249763021866e-05,female,27,411
0,0.0005417470186941712,2.158042201373377e-05,0.0002595084825068594,0.017012392031157116,0.012376795082084021,0.016926475025249826,0.00020211690926357908,5.320823103616274e-05,female,32,411
0,0.0005237088271727227,2.0861873001067824e-05,0.00024979125997798366,0.01639275379387026,0.011954940632394415,0.016248455389776373,0.00019518910111519292,5.12855672502934e-05,female,42,411
0,0.0010368569464592075,6.892215365013032e-06,2.7930655793887637e-05,0.02727282348867479,0.016883262514228888,0.013037058934652715,0.00015690598675667573,8.970363530393643e-06,male,21,412
0,0.0010368569464592075,6.892215365013032e-06,2.7657714643432105e-05,0.026920942981073337,0.016768293605583785,0.012848164971272518,0.00015638982436261576,8.797002308012836e-06,male,27,412
0,0.0010132408988717421,6.73523432090753e-06,2.7187940144440243e-05,0.02654864420145485,0.01648171817379014,0.012638404252478561,0.00015322506249116453,8.648601317261227e-06,male,32,412
0,0.0009795036880325052,6.510975686471096e-06,2.617439053613835e-05,0.02554682114573799,0.015910795598232406,0.012119097242907202,0.00014799547351623753,8.304739016613227e-06,male,42,412
0,0.0010337978081744255,9.499160665746727e-06,0.00011258886686938179,0.020722724122187088,0.009475508773985538,0.013380492735994797,0.00015884649753517623,3.0031797482795015e-05,female,21,412
0,0.0010337978081744255,9.499160665746727e-06,0.00011155625366896736,0.020536691372597657,0.009448361126951741,0.013190873602734526,0.00015834858071724192,2.9455378328601586e-05,female,27,412
0,0.001010251437272405,9.282802342557269e-06,0.00010953294546386775,0.020173126850916438,0.009255303489724712,0.01297677328911259,0.00015515197814169242,2.8966321824743636e-05,female,32,412
0,0.0009766137645552328,8.973719023715183e-06,0.00010548508158654971,0.019433254710885736,0.00894019058574271,0.012467427176479775,0.0001498650541942465,2.7891490038934505e-05,female,42,412
0,0.0009762684820286869,5.168157513408195e-06,4.833081901976872e-05,0.04555008686496104,0.018859788280376114,0.008486270531238401,0.00010827290959778251,1.2035894118252094e-06,male,21,413
0,0.0009762684820286869,5.168157513408195e-06,4.7889139347492775e-05,0.04500327999297636,0.01873069058996587,0.00836323265911891,0.00010790909058443358,1.1852204503491488e-06,male,27,413
0,0.0009540324320041724,5.050444598243801e-06,4.708056070515784e-05,0.04438272388603666,0.018411169957714135,0.008226677572324,0.00010573225053223108,1.1752319866062962e-06,male,32,413
0,0.0009222666462548656,4.882283290866094e-06,4.535701414041071e-05,0.04275083676790497,0.01777331050554067,0.00788853765235161,0.00010212270447482312,1.1347078860212814e-06,male,42,413
0,0.0009700387695542623,1.7610173127958258e-05,0.00017589509928246305,0.03391684806528768,0.010314349166651693,0.008648307679727112,0.00010355346071326022,1.7930617793957203e-05,female,21,413
0,0.0009700387695542623,1.7610173127958258e-05,0.00017453217883901014,0.03366241886109089,0.010285358215611017,0.008525943443836854,0.00010323722298385398,1.7660469861390068e-05,female,27,413
0,0.0009479446110286229,1.7209073740011273e-05,0.00017127306982098593,0.033056706072082484,0.010074689216642493,0.00838759029480605,0.00010114555979086516,1.7511752363544606e-05,female,32,413
0,0.0009163815274205665,1.6636074614372716e-05,0.0001650549829523974,0.03187423231386257,0.009731737822310276,0.008058546311791035,9.769982591936416e-05,1.6910691612620512e-05,female,42,413
0,0.0006641702090408262,7.86249942798697e-06,0.00015155706637169243,0.024009523051658627,0.020148291784871836,0.011062718057060062,0.00013635591853598103,5.346510282847107e-06,male,21,414
0,0.0006641702090408262,7.86249942798697e-06,0.00015006708003114394,0.023740111423584793,0.020003788696086794,0.010898490663948181,0.00013569480566307513,5.286493577677918e-06,male,27,414
0,0.0006490426880106123,7.683418638412428e-06,0.0001475601484740807,0.02339104761576936,0.01966838298130775,0.010718697183708383,0.00013313905672218893,5.22316075372323e-06,male,32,414
0,0.000627431943681735,7.4275889390202285e-06,0.0001420776155010793,0.02252721385756711,0.018985971900011767,0.010271250087015174,0.00012856787446458126,5.0468627155009025e-06,male,42,414
0,0.000660592411136898,1.376203302255946e-05,0.000297881866453517,0.018532476960625554,0.012005474162616547,0.011452968883443035,0.00014226163830368885,6.950043157498916e-05,female,21,414
0,0.000660592411136898,1.376203302255946e-05,0.0002953492599360715,0.018401169418438945,0.011966652625619585,0.011286498291335885,0.0001415753964775434,6.872547412589006e-05,female,27,414
0,0.0006455463800806346,1.3448581077360166e-05,0.0002899077261922638,0.018059396845170703,0.011726161852963511,0.011101327488341799,0.00013893658036918656,6.790218942580363e-05,female,32,414
0,0.0006240520500002583,1.3000792584218318e-05,0.0002792648711464102,0.017411358724548815,0.011326458644804631,0.010660578055139825,0.00013417492320671648,6.561428993271695e-05,female,42,414
0,0.0007660930759740844,4.999081419606748e-06,0.00035245065380605376,0.004843176225198862,0.024237709808964072,0.01323877558954086,0.00016006962746207437,7.248347650414374e-07,male,21,415
0,0.0007660930759740844,4.999081419606748e-06,0.00034915745551065703,0.004834609902894041,0.024074851286784233,0.013050068676776213,0.00015954211405300132,7.15956260307274e-07,male,27,415
0,0.0007486441013586226,4.885219478379263e-06,0.00034327073430595216,0.004730858058467275,0.023661463670108795,0.012838346667340364,0.0001563144070988824,7.056790476345851e-07,male,32,415
0,0.0007237169947651058,4.722559562339998e-06,0.00033064772874846586,0.004570862567669772,0.022842167691351736,0.012314876117303938,0.00015097926823814354,6.800794461432613e-07,male,42,415
0,0.000763342567077106,1.0624815541979738e-05,0.000152181220544321,0.00466978863642847,0.014070503060253784,0.01395933258535502,0.0001666789036021121,1.3381977393941246e-05,female,21,415
0,0.000763342567077106,1.0624815541979738e-05,0.00015096021971185386,0.004665529786026923,0.014029564538282203,0.013762209692830221,0.0001661433863784932,1.3220591301463433e-05,female,27,415
0,0.0007459562396274105,1.0382818658702541e-05,0.00014815686187104224,0.0045618396970215375,0.013743468641476676,0.013538947813289133,0.00016280129447793893,1.3031382323554364e-05,female,32,415
0,0.0007211186289849883,1.0037108825449405e-05,0.0001427606873507591,0.00440850341598068,0.013275482476485257,0.01300816412987943,0.00015725234112795773,1.2567152883934969e-05,female,42,415
0,0.0009821812820385695,1.91235731612426e-05,7.242925821028965e-05,0.030967003941942045,0.019762110091237458,0.016034640338368922,0.00020370516375542035,1.169951027609979e-05,male,21,416
0,0.0009821812820385695,1.91235731612426e-05,7.174103262789832e-05,0.030637521173822468,0.019645681432886936,0.015805768903856605,0.00020304692007915947,1.149899686752802e-05,male,27,416
0,0.0009598105586949579,1.8688003707461585e-05,7.050489152605734e-05,0.030160298511934403,0.019294148993551655,0.015549337473999,0.00019892735010930743,1.1422798113266462e-05,male,32,416
0,0.0009278523824897986,1.8065761630631566e-05,6.787992343450466e-05,0.02903703510171126,0.01862914857484822,0.014914891257014009,0.00019213932282565396,1.1024863514597702e-05,male,42,416
0,0.0009824107577584658,1.8161289675532382e-05,0.0002920781892771905,0.027135590008749946,0.011842495174622969,0.016601575892195106,0.0002205009342034465,2.496108218043505e-05,female,21,416
0,0.0009824107577584658,1.8161289675532382e-05,0.00028936426392831797,0.02690279595201825,0.011808711018998993,0.01636814427536016,0.00021978403379149672,2.4537576927595885e-05,female,27,416
0,0.0009600348077444444,1.7747637741490976e-05,0.00028414673643764105,0.026420031541914413,0.011567292735472752,0.016102767097759114,0.00021537061557159694,2.4375699201311303e-05,female,32,416
0,0.0009280691648672709,1.71567064071461e-05,0.00027364170723871906,0.02545478038580213,0.011173479391661585,0.01547237193689387,0.00020802898831907138,2.3532806355864602e-05,female,42,416
0,0.0006245117317083588,1.670652568967075e-05,6.32426703772174e-05,0.015162737393986957,0.019454761952261573,0.009673312368596799,0.00012316812524594835,1.142345952377794e-06,male,21,417
0,0.0006245117317083588,1.670652568967075e-05,6.265239269611054e-05,0.015024094939761602,0.019319190056965814,0.009534931295034786,0.0001227461892300245,1.1246971733191735e-06,male,27,417
0,0.0006102874948690143,1.6326008293268276e-05,6.160272645771795e-05,0.014785536281888601,0.018991757286695117,0.009380235982498033,0.00012027727075547318,1.115206925265942e-06,male,32,417
0,0.0005899671565270939,1.5782412012693303e-05,5.934306715170559e-05,0.0142538479948587,0.018333420329797432,0.008997069458731804,0.0001161702369536357,1.076253341154689e-06,male,42,417
0,0.0006223957794572114,4.308743628060698e-05,9.853022203477358e-05,0.012318701908428762,0.010906706540936855,0.009929982243976673,0.00011781271703001727,2.849704539073178e-06,female,21,417
0,0.0006223957794572114,4.308743628060698e-05,9.772691052994131e-05,0.012250718403472123,0.010874472007799011,0.009790381588323342,0.00011744497580245309,2.806261633294673e-06,female,27,417
0,0.0006082197367580774,4.2106052157079064e-05,9.592529395777754e-05,0.012013305439370535,0.010653171486601842,0.009631653527110104,0.00011507268820918017,2.782669848737862e-06,female,32,417
0,0.0005879682471878862,4.070407483775345e-05,9.243030405146461e-05,0.011590579981675616,0.010290361943289405,0.009254611752816116,0.00011115166043894891,2.6860919334710594e-06,female,42,417
0,0.00047355144937422474,4.665044157145182e-06,4.647002782925604e-05,0.027145096366287612,0.02541136137491271,0.016847435980507516,0.00018866172058654683,5.9928207875396936e-06,male,21,418
0,0.00047355144937422474,4.665044157145182e-06,4.5986188235109415e-05,0.02682108400555872,0.025222637323268973,0.016592522803070667,0.00018775224533457195,5.9113415134692645e-06,male,27,418
0,0.0004627655703754625,4.558790439900009e-06,4.522014151114445e-05,0.026430391374237257,0.024805462391497453,0.016315067817472686,0.00018421132060451975,5.852146907379052e-06,male,32,418
0,0.0004473571718058021,4.406999415264049e-06,4.351353034525656e-05,0.025435250752434434,0.023943837596894415,0.01562309291275932,0.0001778872785597586,5.650002033450549e-06,male,42,418
0,0.00047069499516576703,1.0667893770010428e-05,9.959187666560548e-05,0.02085068778885182,0.014362068309702443,0.01690701035520633,0.00020182444402798614,2.5959816629857557e-05,female,21,418
0,0.00047069499516576703,1.0667893770010428e-05,9.866596770531923e-05,0.020686035266991955,0.014315451764068357,0.01665854864805875,0.00020083459145234787,2.56104666306147e-05,female,27,418
0,0.0004599741764038569,1.0424915712342078e-05,9.686585349757658e-05,0.020304234079521408,0.014027916551046562,0.01638273954073393,0.0001971061164799621,2.53545652537124e-05,female,32,418
0,0.00044465872102969955,1.007780420138729e-05,9.326285107203728e-05,0.019563154399894468,0.013549736329170878,0.015727769549397478,0.00019034905663039179,2.4483952352245034e-05,female,42,418
0,0.0008889868046243025,2.6751883146366017e-05,0.00011180488126251475,0.032847854090696745,0.014597881167789584,0.015066352102412072,0.00018770250061243254,7.379432591569734e-07,male,21,419
0,0.0008889868046243025,2.6751883146366017e-05,0.00011072072467569824,0.03248884610324145,0.014515999220751457,0.014858721581544913,0.00018715959071797123,7.252959333515166e-07,male,27,419
0,0.0008687387320677838,2.614256693587395e-05,0.00010881434542867924,0.03198217479662034,0.014252555482070065,0.014617361327021539,0.0001833053413662125,7.204897187547955e-07,male,32,419
0,0.0008398129141298996,2.5272115206599568e-05,0.00010475918066917891,0.03078533694153658,0.013761832133866602,0.014031376784971898,0.00017705781483803873,6.953901079383641e-07,male,42,419
0,0.0008833492393577711,3.38424155513659e-05,0.00011720352316538734,0.02904699530562465,0.008365677292613859,0.015694909971923885,0.00021101613913814728,1.3245316376513059e-05,female,21,419
0,0.0008833492393577711,3.38424155513659e-05,0.00011610915441822832,0.02878374565616943,0.00834496192345247,0.015481538132108202,0.00021037295518272416,1.3020588096688446e-05,female,27,419
0,0.0008632295712162164,3.3071601314295756e-05,0.00011402399699673664,0.028279370531764013,0.00817149323357488,0.015231780382174995,0.0002061095240255673,1.2934689509301458e-05,female,32,419
0,0.000834487188156853,3.197043811848124e-05,0.00010981460855004395,0.02723732824755949,0.007893622761364185,0.01464202360714265,0.0001990881037810148,1.2487417939553902e-05,female,42,419
0,0.0008177217015451217,4.55936563912332e-06,0.0001971992865860044,0.01248136692808212,0.018992706779002267,0.014504295251771963,0.000172116182748847,4.679218461358328e-06,male,21,420
0,0.0008177217015451217,4.55936563912332e-06,0.00019533012687295893,0.012397875203037749,0.018881498219993867,0.014296334489710892,0.00017155215604361772,4.61559379908843e-06,male,27,420
0,0.0007990968037875863,4.455518916323331e-06,0.00019196671373916864,0.012172209556372372,0.018543022941507822,0.014064387727686674,0.00016807861757725694,4.569886025317285e-06,male,32,420
0,0.0007724898069911075,4.307166455180489e-06,0.00018482298324614332,0.01173763212990467,0.017903996406842218,0.013489221655949256,0.00016234232861599368,4.413249379550918e-06,male,42,420
0,0.0008179795275094777,1.4657542735778425e-05,9.83917966585173e-05,0.011472617148873251,0.01176794370418518,0.014749365483492965,0.00017689345396556183,3.455648003571095e-05,female,21,420
0,0.0008179795275094777,1.4657542735778425e-05,9.752387916778588e-05,0.011414584733643745,0.01173359168818336,0.01454209071986305,0.00017633416511636128,3.4090814091026776e-05,female,27,420
0,0.0007993487573601291,1.4323694148520998e-05,9.574701283362018e-05,0.011187683043369877,0.011494418685023752,0.014306337503392797,0.00017277885208919315,3.375389919404715e-05,female,32,420
0,0.0007727333714324891,1.3846767595296105e-05,9.222769367758798e-05,0.010794264790662533,0.011103004242738463,0.013746371168051094,0.00016689077343761115,3.2601447771893906e-05,female,42,420
0,0.000898321819163335,2.115616876895751e-05,0.00020767675783188276,0.02825219952406722,0.018533982321955147,0.020092599982380433,0.0002522971135064416,1.2849060158319602e-05,male,21,421
0,0.000898321819163335,2.115616876895751e-05,0.00020544957379239,0.02788939588865799,0.018408185008741192,0.019799713300119908,0.0002514508570535195,1.2627667130767104e-05,male,27,421
0,0.0008778611269698101,2.067430375361249e-05,0.00020200351368585348,0.027488364317968125,0.018093218092759916,0.019476110699375288,0.0002463770061248246,1.2348356131622635e-05,male,32,421
0,0.0008486315666933458,1.9985925160262462e-05,0.00019432923092830548,0.026437975998466208,0.017466535885991855,0.018673448732819235,0.00023796622828179388,1.1863412926741052e-05,male,42,421
0,0.0008985341885386527,1.9465815401290096e-05,0.00022785052476195073,0.022183417032412632,0.010955163629806445,0.020939583722908637,0.0002661897068156301,3.234451971684604e-05,female,21,421
0,0.0008985341885386527,1.9465815401290096e-05,0.00022552016449500545,0.021975299073702922,0.010922315291341897,0.02063968752176319,0.0002653111067355102,3.179516160355373e-05,female,27,421
0,0.0008780686592986185,1.902245084225854e-05,0.00022151690043465202,0.021582673891802236,0.010700468963114136,0.020304181651509077,0.000259995435636782,3.109534150587078e-05,female,32,421
0,0.0008488321889557122,1.8389072900784896e-05,0.00021321833019274637,0.020782418011077428,0.010335999119512234,0.01950439612310243,0.00025113123810424073,2.9922160497833596e-05,female,42,421
0,0.0004970333952421439,1.1995325054394472e-05,0.00012770042546822393,0.017426365372923212,0.027375487278889367,0.014613046893922167,0.00019789562657169924,9.410260470506903e-07,male,21,422
0,0.0004970333952421439,1.1995325054394472e-05,0.0001264128897061866,0.017252071351594792,0.02717082740407636,0.014393096266374188,0.0001968883254898076,9.261451334721521e-07,male,27,422
0,0.00048571267799693243,1.1722112661615421e-05,0.00012432176112632065,0.01698338889347922,0.026722625171125353,0.014154324061026825,0.00019322290440753527,9.124937627642237e-07,male,32,422
0,0.0004695402247894874,1.1331809243359635e-05,0.0001196871916081938,0.016363189699154145,0.025794203351558378,0.013558232127975127,0.0001865828778498119,8.798677516854021e-07,male,42,422
0,0.000497425288647246,2.610392064535161e-05,0.00012346586804538992,0.013945317622035557,0.015096484568552294,0.015121820955045563,0.0001906320908680567,1.871763498357226e-05,female,21,422
