,psych,recur,ur,primary,am,sex,age,iter_num
0,0.012818090556925697,0.011333154197432492,0.00013142484009893318,0.0015030424447347126,1.647525733884475e-05,female,32,446
0,0.012375315923617347,0.010943785143588075,0.000126925893057885,0.0014529966363639674,1.5926691611691206e-05,female,42,446
0,0.0030274824356270654,0.0014986521166528122,1.3055621201049696e-05,0.000787828899622587,1.0900385498250762e-05,male,21,447
0,0.0030269527554277614,0.0014983860487900482,1.3054052617349814e-05,0.000787828899622587,1.0900385498250762e-05,male,27,447
0,0.002957620934106002,0.0014640629442533304,1.275557639674294e-05,0.0007698848574402939,1.065211207583941e-05,male,32,447
0,0.002858267322498478,0.0014148751472071188,1.2328269239376577e-05,0.0007442505114655893,1.0297435758108907e-05,male,42,447
0,0.006768487605861246,0.006011244334943106,3.9659279847675273e-05,0.000787828899622587,1.0900385498250762e-05,female,21,447
0,0.006709858727492831,0.0059789334700220895,3.9468793497623086e-05,0.000787828899622587,1.0900385498250762e-05,female,27,447
0,0.006608596654549527,0.0058704561849537255,3.873314670838204e-05,0.0007698848574402939,1.065211207583941e-05,female,32,447
0,0.00637936728083293,0.005668799273647839,3.740696899642021e-05,0.0007442505114655893,1.0297435758108907e-05,female,42,447
0,0.0034118925340415893,0.0021254254028190765,5.200160316145329e-05,0.0007715542173093263,8.093894114016943e-06,male,21,448
0,0.003411879919001424,0.0021247727985457742,5.198976970615872e-05,0.0007715542173093263,8.093894114016943e-06,male,27,448
0,0.003334160759444842,0.002075939752229005,5.079767875337518e-05,0.0007539808566113914,7.909542946561025e-06,male,32,448
0,0.0032231225961218794,0.0020056617587099774,4.9085326178107244e-05,0.0007288760556143418,7.646184135909714e-06,male,42,448
0,0.003441298782934493,0.007677934233460831,0.00015268339105050017,0.0007715542173093263,8.093894114016943e-06,female,21,448
0,0.0034405965889670563,0.007626669695234846,0.00015175382830304174,0.0007715542173093263,8.093894114016943e-06,female,27,448
0,0.00336284814670497,0.007497258556904576,0.0001491006417237485,0.0007539808566113914,7.909542946561025e-06,female,32,448
0,0.0032507654469333055,0.007238329885841206,0.00014396754942865746,0.0007288760556143418,7.646184135909714e-06,female,42,448
0,0.005636953558789344,0.0008451063366519695,4.257377087473529e-06,0.0010943524653368702,6.833861950978157e-06,male,21,449
0,0.005636027786522294,0.0008449495709477682,4.256850833770129e-06,0.0010943524653368702,6.833861950978157e-06,male,27,449
0,0.0055069798753222664,0.0008255896193051249,4.159508660831685e-06,0.0010694268668855966,6.678209997647853e-06,male,32,449
0,0.005322087129012386,0.0007978413437902469,4.020142254636258e-06,0.0010338188690980625,6.455850064318846e-06,male,42,449
0,0.012175462723453722,0.0035011254840670815,1.31734848531828e-05,0.0010943524653368702,6.833861950978157e-06,female,21,449
0,0.012072991478138154,0.003481510010549777,1.3107636805390708e-05,0.0010943524653368702,6.833861950978157e-06,female,27,449
0,0.011888136041057469,0.0034190712650305857,1.2865681530173284e-05,0.0010694268668855966,6.678209997647853e-06,female,32,449
0,0.011476247120677938,0.003301533260479038,1.2424896024223275e-05,0.0010338188690980625,6.455850064318846e-06,female,42,449
0,0.008866896214491512,0.006366824084244679,1.2614324789190634e-05,0.0017483285212760548,1.9981913073532924e-05,male,21,450
0,0.008864170511301346,0.006364853906331783,1.2612104323802937e-05,0.0017483285212760548,1.9981913073532924e-05,male,27,450
0,0.008660497142458787,0.006218563238195045,1.232335487129739e-05,0.0017085075896634769,1.9526793578365685e-05,male,32,450
0,0.008367203269893401,0.0060080132084681095,1.1909093686212097e-05,0.0016516205445026506,1.887662287098392e-05,male,42,450
0,0.013168105175375606,0.020870115221253212,2.8960085122117163e-05,0.0017483285212760548,1.9981913073532924e-05,female,21,450
0,0.01306554682985802,0.020754509166044505,2.8829792704098012e-05,0.0017483285212760548,1.9981913073532924e-05,female,27,450
0,0.012858160990409265,0.02038127249344166,2.8285266479101688e-05,0.0017085075896634769,1.9526793578365685e-05,female,32,450
0,0.012413960143180847,0.019681067756388195,2.7319145828724043e-05,0.0016516205445026506,1.887662287098392e-05,female,42,450
0,0.003443572670552925,0.0037603221526163124,7.254258856989487e-06,0.000991591689870171,3.8879824331524185e-06,male,21,451
0,0.0034427251069963204,0.0037591411753653114,7.2525357312122806e-06,0.000991591689870171,3.8879824331524185e-06,male,27,451
0,0.0033637587723960548,0.0036727295766311556,7.086193341758547e-06,0.0009690066296887464,3.799427518731376e-06,male,32,451
0,0.003250224608091141,0.0035483450662524276,6.847190753364358e-06,0.0009367422580009966,3.672920498129887e-06,male,42,451
0,0.004781043301154161,0.011629517229245007,1.8735947323800672e-05,0.000991591689870171,3.8879824331524185e-06,female,21,451
0,0.0047491525522274595,0.011565100221809094,1.864195854805663e-05,0.000991591689870171,3.8879824331524185e-06,female,27,451
0,0.004669031816516273,0.011357065874223452,1.829816033253787e-05,0.0009690066296887464,3.799427518731376e-06,female,32,451
0,0.004508572787969654,0.010966808329309463,1.7671230983587703e-05,0.0009367422580009966,3.672920498129887e-06,female,42,451
0,0.003942559162758914,0.0017068694720839025,1.4837590575483665e-05,0.0007194334940448246,1.0487555113106112e-05,male,21,452
0,0.003942157220873568,0.0017065603015696666,1.4835613606447089e-05,0.0007194334940448246,1.0487555113106112e-05,male,27,452
0,0.003852073800193126,0.0016674641103462849,1.4496260219720563e-05,0.0007030472647878383,1.024868455196161e-05,male,32,452
0,0.003723149361090603,0.001611432542160988,1.4010319524011131e-05,0.0006796383658492865,9.907440893183755e-06,male,42,452
0,0.0067813790264999296,0.006947447976273784,4.834810001764064e-05,0.0007194334940448246,1.0487555113106112e-05,female,21,452
0,0.006736889158957005,0.0069097224618934715,4.8106866878047186e-05,0.0007194334940448246,1.0487555113106112e-05,female,27,452
0,0.006622575824541423,0.0067847433296863175,4.721834108555362e-05,0.0007030472647878383,1.024868455196161e-05,female,32,452
0,0.006395096618333177,0.0065516946098722155,4.560047670501853e-05,0.0006796383658492865,9.907440893183755e-06,female,42,452
0,0.002434437926396185,0.0019685829968605073,1.1368134354704174e-05,0.000470352705858367,7.902628551439907e-06,male,21,453
0,0.0024341657008547573,0.001968214087004246,1.1366458723221385e-05,0.000470352705858367,7.902628551439907e-06,male,27,453
0,0.0023785242300005597,0.0019231145353096062,1.110634165037741e-05,0.00045963968327374045,7.722633757968934e-06,male,32,453
0,0.002298878041570536,0.0018584719832632204,1.073377099823433e-05,0.00044433536529570234,7.465498338724683e-06,male,42,453
0,0.004357102128853817,0.00809683630952782,3.9203373806632475e-05,0.000470352705858367,7.902628551439907e-06,female,21,453
0,0.004326970214959099,0.008052741924852044,3.900309198189154e-05,0.000470352705858367,7.902628551439907e-06,female,27,453
0,0.004254918408119088,0.007907190308911067,3.8286709947552324e-05,0.00045963968327374045,7.722633757968934e-06,female,32,453
0,0.004108523453726148,0.007635549405363616,3.697392870256761e-05,0.00044433536529570234,7.465498338724683e-06,female,42,453
0,0.0044827472263782135,0.006172702355714413,4.399501188788822e-05,0.0013106388548104122,1.0357277229534647e-05,male,21,454
0,0.004481889755825895,0.006170902318419012,4.398566925223503e-05,0.0013106388548104122,1.0357277229534647e-05,male,27,454
0,0.004379248349867314,0.006029142403706738,4.297755711251832e-05,0.0012807869936921706,1.012137395207236e-05,male,32,454
0,0.004231884179332195,0.00582520290082403,4.152999905340739e-05,0.0012381414778089685,9.78436926998338e-06,male,42,454
0,0.005835851275501252,0.0191701990487027,0.00011145521191612582,0.0013106388548104122,1.0357277229534647e-05,female,21,454
0,0.005803587762183665,0.019064287435854275,0.00011090550463349791,0.0013106388548104122,1.0357277229534647e-05,female,27,454
0,0.0056997784615575205,0.018721157358610886,0.00010885223189363302,0.0012807869936921706,1.012137395207236e-05,female,32,454
0,0.005504940931714725,0.018077961436040818,0.00010512482513475033,0.0012381414778089685,9.78436926998338e-06,female,42,454
0,0.003484760043918968,0.0035369693649497766,7.214885009223067e-06,0.000672364730485758,2.0544254496913115e-05,male,21,455
0,0.0034847184402006155,0.0035358874567330933,7.213271294981397e-06,0.000672364730485758,2.0544254496913115e-05,male,27,455
0,0.003405321359789321,0.0034546245895239786,7.047892643874502e-06,0.000657050566342373,2.007632679145197e-05,male,32,455
0,0.0032918613660302036,0.003337683034006374,6.810367012117541e-06,0.0006351731889946803,1.940785864079319e-05,male,42,455
0,0.0035504114643781872,0.011024085501741636,1.8382251845584834e-05,0.000672364730485758,2.0544254496913115e-05,female,21,455
0,0.0035488460670388797,0.01096628417420428,1.829603859385412e-05,0.000672364730485758,2.0544254496913115e-05,female,27,455
0,0.0034693923214037083,0.010766018555814346,1.7953162044665744e-05,0.000657050566342373,2.007632679145197e-05,female,32,455
0,0.0033536289619318506,0.010396396039239711,1.7338751517158063e-05,0.0006351731889946803,1.940785864079319e-05,female,42,455
0,0.010343198852287438,0.0028076380737756153,3.435398109662218e-05,0.0018532036253129053,3.397372484434786e-05,male,21,456
0,0.01033963757117752,0.002806763552853155,3.434782013391482e-05,0.0018532036253129053,3.397372484434786e-05,male,27,456
0,0.010101813081695839,0.0027422481425269556,3.356135943045475e-05,0.0018109939982721556,3.31999198316241e-05,male,32,456
0,0.009759017033111052,0.002649391170327778,3.243296832258498e-05,0.001750694531071085,3.20944840991616e-05,male,42,456
0,0.015962964891911596,0.009061675762875752,7.841341064637129e-05,0.0018532036253129053,3.397372484434786e-05,female,21,456
0,0.015828966773600843,0.00901275624407847,7.806877471688002e-05,0.0018532036253129053,3.397372484434786e-05,female,27,456
0,0.01558629173711586,0.00884949345768835,7.658664294855032e-05,0.0018109939982721556,3.31999198316241e-05,female,32,456
0,0.015046327427452358,0.008545580585066676,7.397137199793025e-05,0.001750694531071085,3.20944840991616e-05,female,42,456
0,0.006409467443622257,0.003389421229082845,6.35402082031545e-06,0.0021567140576879175,6.219262825659773e-06,male,21,457
0,0.006407742750418966,0.003388394074199123,6.352826635758285e-06,0.0021567140576879175,6.219262825659773e-06,male,27,457
0,0.006260671334353854,0.0033105292838561105,6.207330225492821e-06,0.002107591503228648,6.0776093339690395e-06,male,32,457
0,0.00604909378701566,0.003198478889228298,5.998530703914186e-06,0.0020374164254296917,5.875247202982279e-06,male,42,457
0,0.009131064530032467,0.01037887324835128,1.4480054972257534e-05,0.0021567140576879175,6.219262825659773e-06,female,21,457
0,0.009066170567221983,0.01032185078607457,1.4413759864341927e-05,0.0021567140576879175,6.219262825659773e-06,female,27,457
0,0.008916750079238468,0.010135759445720705,1.4142437761431228e-05,0.002107591503228648,6.0776093339690395e-06,female,32,457
0,0.008609685894004527,0.009787530277178734,1.3659053511679414e-05,0.0020374164254296917,5.875247202982279e-06,female,42,457
0,0.008788574874290524,0.0010816473193129886,6.403291587249224e-05,0.0009741134205977023,1.0008918501329997e-05,male,21,458
0,0.008787253406012403,0.001081460283318245,6.402668902874247e-05,0.0009741134205977023,1.0008918501329997e-05,male,27,458
0,0.008586141362937349,0.0010566912426207057,6.25638167301877e-05,0.0009519264554864745,9.780949641755236e-06,male,32,458
0,0.00829806965234403,0.0010211980866503653,6.0470376563741366e-05,0.0009202307910418637,9.455279842362721e-06,male,42,458
0,0.01812179077938246,0.004190192711636122,0.00016752329735554127,0.0009741134205977023,1.0008918501329997e-05,female,21,458
0,0.017975521005568828,0.004168472877362239,0.00016680019582377532,0.0009741134205977023,1.0008918501329997e-05,female,27,458
0,0.01769474803749453,0.004092156418270839,0.00016362119545862663,0.0009519264554864745,9.780949641755236e-06,female,32,458
0,0.01708265685260403,0.003951748230920088,0.00015803490083759233,0.0009202307910418637,9.455279842362721e-06,female,42,458
0,0.00371769453725221,0.002125829475254158,1.9028279681163047e-05,0.0006417867174087828,1.1598934795331679e-05,male,21,459
0,0.0037169696670948504,0.002125208070608488,1.9024200831265747e-05,0.0006417867174087828,1.1598934795331679e-05,male,27,459
0,0.003631837012845202,0.002076385097232933,1.8588150906655314e-05,0.0006271690156022921,1.1334750814093103e-05,male,32,459
0,0.003509598788183704,0.002006149422409731,1.7962015508906227e-05,0.0006062865844501626,1.0957345126609425e-05,male,42,459
0,0.004861552763473886,0.0070989621562322774,5.16715208710052e-05,0.0006417867174087828,1.1598934795331679e-05,female,21,459
0,0.004834278523078954,0.007059851813839011,5.1414803742857005e-05,0.0006417867174087828,1.1598934795331679e-05,female,27,459
0,0.004748158578957758,0.006932676317812338,5.046445418885684e-05,0.0006271690156022921,1.1334750814093103e-05,female,32,459
0,0.004585788338871682,0.006694492974703325,4.873592386323966e-05,0.0006062865844501626,1.0957345126609425e-05,female,42,459
0,0.008475706975011437,0.003965520864645543,2.4805174145241058e-05,0.0007935020768299764,6.465525474376891e-06,male,21,460
0,0.008472702033419327,0.003964249309256712,2.4798933223264977e-05,0.0007935020768299764,6.465525474376891e-06,male,27,460
0,0.008277762830791277,0.0038731064950767204,2.422992269807461e-05,0.0007754288191147598,6.318262963572211e-06,male,32,460
0,0.00799670744208898,0.003741887216023462,2.3412067526757757e-05,0.0007496098795215936,6.1078879481369545e-06,male,42,460
0,0.01321755918751368,0.01288215341017646,6.856890515917136e-05,0.0007935020768299764,6.465525474376891e-06,female,21,460
0,0.01310449411161855,0.012808915176510819,6.820944452852274e-05,0.0007935020768299764,6.465525474376891e-06,female,27,460
0,0.01290546210924096,0.012580280630999082,6.696561073166378e-05,0.0007754288191147598,6.318262963572211e-06,female,32,460
0,0.01245803987386939,0.0121478667229151,6.46694619713229e-05,0.0007496098795215936,6.1078879481369545e-06,female,42,460
0,0.0056201714796199325,0.004477779795435761,2.8601116399309593e-05,0.0007126166070243763,5.515745318062658e-06,male,21,461
0,0.0056193359758547334,0.004476976916342674,2.859716153463549e-05,0.0007126166070243763,5.515745318062658e-06,male,27,461
0,0.0054907344062644055,0.00437441828207982,2.79429176170315e-05,0.0006963856430899817,5.3901155440070015e-06,male,32,461
0,0.005306531806421641,0.004227438855649968,2.7005982623470327e-05,0.000673198551755132,5.210644438213206e-06,male,42,461
0,0.011521135701933385,0.01827631317045179,9.657066831461321e-05,0.0007126166070243763,5.515745318062658e-06,female,21,461
0,0.011428656034597154,0.018177564848927248,9.608424856376023e-05,0.0007126166070243763,5.515745318062658e-06,female,27,461
0,0.01124968851685808,0.017848288828614424,9.431322804951253e-05,0.0006963856430899817,5.3901155440070015e-06,female,32,461
0,0.010860623268963067,0.017235212250662754,9.108036683851012e-05,0.000673198551755132,5.210644438213206e-06,female,42,461
0,0.004417108219595902,0.0034829461666166617,1.674123938916214e-05,0.001783845856396857,1.120776031350249e-05,male,21,462
0,0.004416507352020716,0.0034822919860401915,1.673981484980942e-05,0.001783845856396857,1.120776031350249e-05,male,27,462
0,0.004315474064974765,0.0034024978491297856,1.6357495170510507e-05,0.0017432159616199221,1.0952485946275211e-05,male,32,462
0,0.004170791230439346,0.003288125641687357,1.5810495444407223e-05,0.0016851732547957295,1.0587808278807668e-05,male,42,462
0,0.008660892881265796,0.014446588522140806,4.061559541000837e-05,0.001783845856396857,1.120776031350249e-05,female,21,462
0,0.008594384463493358,0.014372740905235895,4.045478532152617e-05,0.001783845856396857,1.120776031350249e-05,female,27,462
0,0.008457129598045716,0.014108570109380384,3.967096823335095e-05,0.0017432159616199221,1.0952485946275211e-05,female,32,462
0,0.008165116101808307,0.013624458826178291,3.83188271095937e-05,0.0016851732547957295,1.0587808278807668e-05,female,42,462
0,0.01241859456076928,0.003129517399686922,1.2195032803495595e-05,0.0009618166505816092,1.837858894684232e-05,male,21,463
0,0.012414226746825427,0.0031286355302511644,1.2192709761092805e-05,0.0009618166505816092,1.837858894684232e-05,male,27,463
0,0.012128624134075299,0.003056782916789789,1.1913439475917527e-05,0.0009399097637462363,1.795998768015719e-05,male,32,463
0,0.011716883611759838,0.002953442248588315,1.1512653569340931e-05,0.0009086142111242749,1.7361985870607006e-05,male,42,463
0,0.019311084008101116,0.009875133551449245,2.9964502657065747e-05,0.0009618166505816092,1.837858894684232e-05,female,21,463
0,0.019146738978449145,0.00982128858716626,2.9822662912842665e-05,0.0009618166505816092,1.837858894684232e-05,female,27,463
0,0.01885518730237533,0.009643864711224004,2.9265294182121045e-05,0.0009399097637462363,1.795998768015719e-05,female,32,463
0,0.018201625296878562,0.00931260805846765,2.826412631997816e-05,0.0009086142111242749,1.7361985870607006e-05,female,42,463
0,0.0073829248552681175,0.00236196226658373,2.435941361739141e-05,0.0008132045786948639,8.64830904229869e-06,male,21,464
0,0.007381641857438632,0.0023615166052926738,2.435591886061965e-05,0.0008132045786948639,8.64830904229869e-06,male,27,464
0,0.007212573023610554,0.0023074027177345646,2.379861313614945e-05,0.0007946825655141784,8.451330202940478e-06,male,32,464
0,0.006970299707218373,0.0022298378912675105,2.3000428953068558e-05,0.0007682225466846275,8.169931861000173e-06,male,42,464
0,0.016444433138597524,0.008907216764657081,7.568555061668208e-05,0.0008132045786948639,8.64830904229869e-06,female,21,464
0,0.016302421555399297,0.008861504107727399,7.532708417464152e-05,0.0008132045786948639,8.64830904229869e-06,female,27,464
0,0.016056010877229607,0.00869877013710527,7.391800878012115e-05,0.0007946825655141784,8.451330202940478e-06,female,32,464
0,0.015499150908159424,0.008400227425428917,7.138697506255625e-05,0.0007682225466846275,8.169931861000173e-06,female,42,464
0,0.00578372859580338,0.0018578893228575616,8.597404603362728e-06,0.0009143235908942058,2.8790160337539026e-05,male,21,465
0,0.0057827809058063374,0.0018575749779960048,8.596412645090507e-06,0.0009143235908942058,2.8790160337539026e-05,male,27,465
0,0.005650374397631245,0.0018150353976509794,8.399888804147604e-06,0.0008934984331840341,2.8134419158484447e-05,male,32,465
0,0.005460670904543124,0.0017540816918638616,8.118563367392697e-06,0.0008637482078837886,2.7197646045549344e-05,male,42,465
0,0.012477037470432514,0.007352300965719724,2.593577321273013e-05,0.0009143235908942058,2.8790160337539026e-05,female,21,465
0,0.012372140210462061,0.0073116327018861935,2.580743893512557e-05,0.0009143235908942058,2.8790160337539026e-05,female,27,465
0,0.012182604928916617,0.007180074292674385,2.5330003985152177e-05,0.0008934984331840341,2.8134419158484447e-05,female,32,465
0,0.0117605311097887,0.00693338029450244,2.4462549611523113e-05,0.0008637482078837886,2.7197646045549344e-05,female,42,465
0,0.008614764295942615,0.0007407893918607542,1.586211633606212e-05,0.0005086678162670577,7.806877105210784e-06,male,21,466
0,0.0086118668862663,0.0007405614562272716,1.585844506580191e-05,0.0005086678162670577,7.806877105210784e-06,male,27,466
0,0.008413828127094637,0.0007235406730602934,1.5494774391261406e-05,0.0004970821067859207,7.6290632015129235e-06,male,32,466
0,0.008128436797103919,0.0006990460563183493,1.497235835497942e-05,0.0004805310932414396,7.375043339087411e-06,male,42,466
0,0.013186929199322713,0.0023556650751217247,4.187228850314473e-05,0.0005086678162670577,7.806877105210784e-06,female,21,466
0,0.013077910160213323,0.002343499669516723,4.167634506455785e-05,0.0005086678162670577,7.806877105210784e-06,female,27,466
0,0.012875925062241379,0.0023005383830129,4.0894860830196064e-05,0.0004970821067859207,7.6290632015129235e-06,female,32,466
0,0.012430120327669693,0.0022215843574419653,3.949528835738938e-05,0.0004805310932414396,7.375043339087411e-06,female,42,466
0,0.012812704758579884,0.0030670523417987497,3.633688562968628e-05,0.0017388668998290487,3.949134786746453e-05,male,21,467
0,0.012808006889514112,0.0030661311509382564,3.632991639516826e-05,0.0017388668998290487,3.949134786746453e-05,male,27,467
0,0.012513220023543686,0.0029956761897166136,3.5497762376303474e-05,0.0016992614715249162,3.85918703129995e-05,male,32,467
0,0.012088076767883506,0.0028942996622855705,3.430347398594819e-05,0.001642682288233299,3.730690237804946e-05,male,42,467
0,0.0202260271612735,0.009474139806421162,8.480946284838044e-05,0.0017388668998290487,3.949134786746453e-05,female,21,467
0,0.020049263351999635,0.009423916629474244,8.442950130795046e-05,0.0017388668998290487,3.949134786746453e-05,female,27,467
0,0.019748077880017614,0.009252337648060136,8.283229734954456e-05,0.0016992614715249162,3.85918703129995e-05,female,32,467
0,0.0190628398309712,0.008934652739438423,8.000153610499302e-05,0.001642682288233299,3.730690237804946e-05,female,42,467
0,0.005830920324019819,0.0009097681932091332,1.5416287464021956e-05,0.0007168629365696823,5.876965778500777e-06,male,21,468
0,0.005829881585110893,0.0009096066470541185,1.541446255844177e-05,0.0007168629365696823,5.876965778500777e-06,male,27,468
0,0.0056963355535436105,0.0008887705251426352,1.5062036426475296e-05,0.0007005352558018263,5.743108640378741e-06,male,32,468
0,0.005504951200279176,0.0008589106538303614,1.4557508846531371e-05,0.0006772099975620318,5.5518841573472625e-06,male,42,468
0,0.013167285991315156,0.0035669968724655913,4.5433662029020224e-05,0.0007168629365696823,5.876965778500777e-06,female,21,468
0,0.013052310771875096,0.0035484513124879307,4.522416217501336e-05,0.0007168629365696823,5.876965778500777e-06,female,27,468
0,0.012856147344424942,0.0034835213721054192,4.4373630375522544e-05,0.0007005352558018263,5.743108640378741e-06,female,32,468
0,0.012410067785248467,0.003363964877020681,4.2855845196030495e-05,0.0006772099975620318,5.5518841573472625e-06,female,42,468
0,0.0016391490275425961,0.002351138601992743,3.6210124238363724e-05,0.0017409250782006414,1.4520807145341127e-05,male,21,469
0,0.0016401339750892834,0.0023504371896716017,3.620410603487384e-05,0.0017409250782006414,1.4520807145341127e-05,male,27,469
0,0.001603419814451747,0.0022964318091577614,3.5375463832165404e-05,0.001701272771647265,1.419007292619561e-05,male,32,469
0,0.0015518136643517446,0.002218725169030679,3.418691788058569e-05,0.0016446266194281541,1.3717595470273446e-05,male,42,469
0,8.488397436488891e-05,0.007563203656044951,8.093027977656018e-05,0.0017409250782006414,1.4520807145341127e-05,female,21,469
0,0.00012194398558484056,0.0075197405071603446,8.055736064409688e-05,0.0017409250782006414,1.4520807145341127e-05,female,27,469
0,8.657134622112028e-05,0.007385902126066468,7.904374153377207e-05,0.001701272771647265,1.419007292619561e-05,female,32,469
0,8.949624521279196e-05,0.007131919753518514,7.634272824156659e-05,0.0016446266194281541,1.3717595470273446e-05,female,42,469
0,0.006608506923927189,0.0031980561547838206,4.529931148079903e-05,0.0008499412992631016,1.5873372060410494e-05,male,21,470
0,0.006606394726361179,0.003197042526199498,4.5290196551305825e-05,0.0008499412992631016,1.5873372060410494e-05,male,27,470
0,0.006454545934461853,0.003123544779215409,4.425252560313744e-05,0.0008305825494968052,1.5511831048188563e-05,male,32,470
0,0.006235812043432491,0.0030177449708052102,4.276291741345432e-05,0.0008029271926878105,1.4995343887871515e-05,male,42,470
0,0.00994159290733701,0.0103952773692704,0.00011001943178093747,0.0008499412992631016,1.5873372060410494e-05,female,21,470
0,0.009862118557907558,0.010337731051701646,0.00010950195364807375,0.0008499412992631016,1.5873372060410494e-05,female,27,470
0,0.009707392904211035,0.010151731906642297,0.00010745262781250114,0.0008305825494968052,1.5511831048188563e-05,female,32,470
0,0.00937171842121733,0.009802878020476496,0.00010377738593406615,0.0008029271926878105,1.4995343887871515e-05,female,42,470
0,0.0075455674419443635,0.0022065213483423115,2.1321950026143198e-05,0.0008700394347968074,1.1126841496229428e-05,male,21,471
0,0.0075433510087014,0.002205852261782365,2.131657566319286e-05,0.0008700394347968074,1.1126841496229428e-05,male,27,471
0,0.00737009357220934,0.002155161559518741,2.0827451004551256e-05,0.0008502229183860341,1.0873410182323983e-05,male,32,471
0,0.007120686726585985,0.0020822163241539147,2.012444475689179e-05,0.0008219136092277866,1.051136544817335e-05,male,42,471
0,0.011043139209931068,0.007302378161952339,6.225384987109326e-05,0.0008700394347968074,1.1126841496229428e-05,female,21,471
0,0.01095974284925297,0.007260289881783779,6.19157804685338e-05,0.0008700394347968074,1.1126841496229428e-05,female,27,471
0,0.010783466579567781,0.007131178754490455,6.079675251776256e-05,0.0008502229183860341,1.0873410182323983e-05,female,32,471
0,0.010411348194241596,0.006885935904989979,5.8709784957358116e-05,0.0008219136092277866,1.051136544817335e-05,female,42,471
0,0.0064147266699549396,0.0035904774073848428,1.7908077806254443e-05,0.000926949692308441,2.4186183285201244e-05,male,21,472
0,0.006412700044249221,0.0035894168912144835,1.7905100899344427e-05,0.000926949692308441,2.4186183285201244e-05,male,27,472
0,0.006265318770899241,0.003506948872197182,1.7495281515970824e-05,0.0009058369552818929,2.3635304924041566e-05,male,32,472
0,0.006053040258401232,0.003388303594313957,1.690748468535693e-05,0.0008756759023868246,2.284833583667059e-05,male,42,472
0,0.009612778709239368,0.01168095084319309,4.061832678641187e-05,0.000926949692308441,2.4186183285201244e-05,female,21,472
0,0.009536524119190164,0.011617310315208913,4.043968554282872e-05,0.000926949692308441,2.4186183285201244e-05,female,27,472
0,0.009386382534890197,0.011407359079219834,3.967201619910464e-05,0.0009058369552818929,2.3635304924041566e-05,female,32,472
0,0.009061901066792433,0.01101547799202014,3.831723665615559e-05,0.0008756759023868246,2.284833583667059e-05,female,42,472
0,0.008699847358782795,0.0013300891207245606,4.5012242582407594e-05,0.0013152571898778615,1.82695397397393e-05,male,21,473
0,0.008696701444228981,0.0013296682258103053,4.500316632046867e-05,0.0013152571898778615,1.82695397397393e-05,male,27,473
0,0.008496568347690726,0.0012991005990559876,4.397205995787715e-05,0.0012853001389153504,1.785342224024415e-05,male,32,473
0,0.008207972504142562,0.0012550989456120158,4.249185672319327e-05,0.0012425043518260487,1.7258968669536794e-05,male,42,473
0,0.013664157456030307,0.004372637257319128,0.0001106223578730425,0.0013152571898778615,1.82695397397393e-05,female,21,473
0,0.01354578807782987,0.0043486938327473735,0.00011010603708662306,0.0013152571898778615,1.82695397397393e-05,female,27,473
0,0.013341370173117066,0.004270227999681261,0.00010804204424294899,0.0012853001389153504,1.785342224024415e-05,female,32,473
0,0.012878602596719451,0.0041235418286660235,0.00010434753157618668,0.0012425043518260487,1.7258968669536794e-05,female,42,473
0,0.006080821699463826,0.001159720884134448,2.976309383086426e-05,0.0020166210267028497,1.0061158906611765e-05,male,21,474
0,0.006079713143798249,0.001159505289828875,2.9760234274660292e-05,0.0020166210267028497,1.0061158906611765e-05,male,27,474
0,0.005940425635652068,0.0011329377204813726,2.9080302317097713e-05,0.001970689311344108,9.832000189649893e-06,male,32,474
0,0.005740798555625247,0.001094858623471329,2.81073073422939e-05,0.0019050725751173342,9.504630593990073e-06,male,42,474
0,0.013910286500815532,0.004764442568170168,7.757467321266438e-05,0.0020166210267028497,1.0061158906611765e-05,female,21,474
0,0.013787583452132098,0.004739500462262073,7.724385114619097e-05,0.0020166210267028497,1.0061158906611765e-05,female,27,474
0,0.013581469845172067,0.00465293972952397,7.576819398562084e-05,0.001970689311344108,9.832000189649893e-06,female,32,474
0,0.013110028730758852,0.004493240563452292,7.318207930393018e-05,0.0019050725751173342,9.504630593990073e-06,female,42,474
0,0.0065213958710618955,0.0018800947637020548,2.2545465682997252e-05,0.0018995290476716993,1.4267576144491554e-05,male,21,475
0,0.006520490096205621,0.0018797733100346518,2.254341306106943e-05,0.0018995290476716993,1.4267576144491554e-05,male,27,475
0,0.006371311821390606,0.0018367229175981275,2.2028446972620205e-05,0.0018562642862822137,1.3942609659638707e-05,male,32,475
0,0.006157673046687158,0.0017750353445546766,2.1291586976077695e-05,0.0017944574842972344,1.3478371824134643e-05,male,42,475
0,0.01291866808331752,0.008041869146907219,6.189108371702396e-05,0.0018995290476716993,1.4267576144491554e-05,female,21,475
0,0.012818410297681127,0.007995148164156994,6.159274985616803e-05,0.0018995290476716993,1.4267576144491554e-05,female,27,475
0,0.012614629983538787,0.007853313976485313,6.0447006132324086e-05,0.0018562642862822137,1.3942609659638707e-05,female,32,475
0,0.012178898331071723,0.007583205954512539,5.837929062825033e-05,0.0017944574842972344,1.3478371824134643e-05,female,42,475
0,0.005196480281059466,0.0014212211536982705,2.63199776569343e-05,0.0010819926917388675,2.514972401506215e-05,male,21,476
0,0.0051950567850289646,0.0014207906433696656,2.631600499677695e-05,0.0010819926917388675,2.514972401506215e-05,male,27,476
